"","RT","true","inter","cnt","mask","noise","ID","type","eta_pro","eta_re"
"2380",551.743143640009,1,0,0,0,1,10,"1",-90,0
"2381",592.609428504791,1,0,0,0,1,10,"1",-90,0
"2383",652.53755973548,1,0,0,0,1,10,"1",-90,0
"2384",423.172047702255,1,0,0,0,1,10,"1",-90,0
"2385",489.594166547412,1,0,0,0,1,10,"1",-90,0
"2386",610.324716839348,1,0,0,0,1,10,"1",-90,0
"2388",475.680183740994,1,0,0,0,1,10,"1",-90,0
"2441",732.811858598326,1,0,0,0,1,10,"2",90,-90
"2442",578.190412628591,1,0,0,0,1,10,"2",90,-90
"2443",542.154204846887,1,0,0,0,1,10,"2",90,-90
"2444",485.523875131847,1,0,0,0,1,10,"2",90,-90
"2445",620.072037864773,1,0,0,0,1,10,"2",90,-90
"2466",326.831969104959,1,0,0,0,1,10,"3",-90,90
"2467",335.543931675337,1,0,0,0,1,10,"3",-90,90
"2468",341.429416329026,1,0,0,0,1,10,"3",-90,90
"2469",422.991634786744,1,0,0,0,1,10,"3",-90,90
"2470",502.573125092352,1,0,0,0,1,10,"3",-90,90
"2491",353.23658842997,1,0,0,0,1,10,"4",-90,-90
"2492",313.949011741459,1,0,0,0,1,10,"4",-90,-90
"2493",445.879025739621,1,0,0,0,1,10,"4",-90,-90
"2494",330.612364355584,1,0,0,0,1,10,"4",-90,-90
"2495",372.404375985499,1,0,0,0,1,10,"4",-90,-90
"152",590.965837572406,1,1,0,0,0,1,"1",-90,0
"153",491.02024050822,1,1,0,0,0,1,"1",-90,0
"154",381.677568640971,1,1,0,0,0,1,"1",-90,0
"155",580.035309428453,1,1,0,0,0,1,"2",90,-90
"156",592.735142683117,1,1,0,0,0,1,"2",90,-90
"157",368.248167904771,1,1,0,0,0,1,"1",-90,0
"158",589.445649749556,1,1,0,0,0,1,"1",-90,0
"160",455.570500701171,1,1,0,0,0,1,"1",-90,0
"161",453.447063316123,1,1,0,0,0,1,"1",-90,0
"162",493.053218836114,1,1,0,0,0,1,"1",-90,0
"163",491.651192033624,1,1,0,0,0,1,"1",-90,0
"164",542.898326490434,1,1,0,0,0,1,"1",-90,0
"165",481.679281453647,1,1,0,0,0,1,"1",-90,0
"166",475.039523359591,1,1,0,0,0,1,"1",-90,0
"167",838.788236037139,1,1,0,0,0,1,"1",-90,0
"168",452.179172765525,1,1,0,0,0,1,"1",-90,0
"169",509.657356572213,1,1,0,0,0,1,"1",-90,0
"170",720.5279485632,1,1,0,0,0,1,"4",-90,-90
"171",319.028609566424,1,1,0,0,0,1,"1",-90,0
"172",284.395616405529,1,1,0,0,0,1,"4",-90,-90
"173",304.687559367367,1,1,0,0,0,1,"4",-90,-90
"174",350.648640932933,1,1,0,0,0,1,"4",-90,-90
"175",324.44540299296,1,1,0,0,0,1,"3",-90,90
"176",483.149691658183,1,1,0,0,0,1,"1",-90,0
"177",480.33354194255,1,1,0,0,0,1,"1",-90,0
"178",368.355818335249,1,1,0,0,0,1,"1",-90,0
"179",447.705634043699,1,1,0,0,0,1,"1",-90,0
"180",414.452768303524,1,1,0,0,0,1,"1",-90,0
"181",433.45906661691,1,1,0,0,0,1,"1",-90,0
"182",473.126074721516,1,1,0,0,0,1,"2",90,-90
"183",709.099699973366,1,1,0,0,0,1,"2",90,-90
"184",738.368557034093,1,1,0,0,0,1,"1",-90,0
"185",456.058873103057,1,1,0,0,0,1,"3",-90,90
"186",353.446044838609,1,1,0,0,0,1,"1",-90,0
"187",746.100261698051,1,1,0,0,0,1,"1",-90,0
"188",640.861503513026,1,1,0,0,0,1,"2",90,-90
"190",380.848069370029,1,1,0,0,0,1,"1",-90,0
"191",410.409520147103,1,1,0,0,0,1,"1",-90,0
"192",389.138743964661,1,1,0,0,0,1,"3",-90,90
"193",327.148307906908,1,1,0,0,0,1,"1",-90,0
"194",400.680252467534,1,1,0,0,0,1,"1",-90,0
"195",399.160190812155,1,1,0,0,0,1,"1",-90,0
"196",506.241021511957,1,1,0,0,0,1,"1",-90,0
"197",389.412374774178,1,1,0,0,0,1,"3",-90,90
"198",425.180253513644,1,1,0,0,0,1,"1",-90,0
"199",443.623470146254,1,1,0,0,0,1,"3",-90,90
"200",356.346502424393,1,1,0,0,0,1,"1",-90,0
"401",988.672803576074,1,1,0,0,0,2,"1",-90,0
"402",569.618827339996,1,1,0,0,0,2,"1",-90,0
"403",529.28805493031,1,1,0,0,0,2,"1",-90,0
"404",535.360407276696,1,1,0,0,0,2,"1",-90,0
"405",700.034974647131,1,1,0,0,0,2,"3",-90,90
"407",749.629808130237,1,1,0,0,0,2,"1",-90,0
"408",648.168164189975,1,1,0,0,0,2,"1",-90,0
"409",850.262614795326,1,1,0,0,0,2,"2",90,-90
"410",543.739741247864,1,1,0,0,0,2,"3",-90,90
"411",805.444153514117,1,1,0,0,0,2,"3",-90,90
"412",421.781047200722,1,1,0,0,0,2,"1",-90,0
"415",794.194698714892,1,1,0,0,0,2,"1",-90,0
"416",941.328126690846,1,1,0,0,0,2,"2",90,-90
"417",759.090338140827,1,1,0,0,0,2,"1",-90,0
"418",671.116724799122,1,1,0,0,0,2,"1",-90,0
"419",715.922740749155,1,1,0,0,0,2,"1",-90,0
"420",657.178590915566,1,1,0,0,0,2,"1",-90,0
"421",589.362858111833,1,1,0,0,0,2,"1",-90,0
"422",578.587412103108,1,1,0,0,0,2,"2",90,-90
"423",744.2437661698,1,1,0,0,0,2,"1",-90,0
"424",773.579231903836,1,1,0,0,0,2,"1",-90,0
"425",593.621774037418,1,1,0,0,0,2,"1",-90,0
"426",566.681566963773,1,1,0,0,0,2,"1",-90,0
"427",630.128334474462,1,1,0,0,0,2,"1",-90,0
"428",468.663911732508,1,1,0,0,0,2,"1",-90,0
"429",527.74498152807,1,1,0,0,0,2,"1",-90,0
"430",624.633948809736,1,1,0,0,0,2,"1",-90,0
"431",548.895789761848,1,1,0,0,0,2,"1",-90,0
"432",471.12441464616,1,1,0,0,0,2,"1",-90,0
"433",717.573659091326,1,1,0,0,0,2,"4",-90,-90
"434",773.729264873608,1,1,0,0,0,2,"3",-90,90
"435",683.4982853986,1,1,0,0,0,2,"4",-90,-90
"436",563.50078412269,1,1,0,0,0,2,"1",-90,0
"437",636.156221506446,1,1,0,0,0,2,"1",-90,0
"438",574.438940212592,1,1,0,0,0,2,"4",-90,-90
"439",558.954357108119,1,1,0,0,0,2,"1",-90,0
"440",641.859339529555,1,1,0,0,0,2,"1",-90,0
"441",532.771701677733,1,1,0,0,0,2,"1",-90,0
"442",469.28669921736,1,1,0,0,0,2,"1",-90,0
"443",456.253204755718,1,1,0,0,0,2,"1",-90,0
"444",660.517497485263,1,1,0,0,0,2,"2",90,-90
"445",657.965871991737,1,1,0,0,0,2,"4",-90,-90
"446",410.644760550851,1,1,0,0,0,2,"4",-90,-90
"447",527.471675083956,1,1,0,0,0,2,"1",-90,0
"448",676.38072682575,1,1,0,0,0,2,"1",-90,0
"449",535.087072851251,1,1,0,0,0,2,"1",-90,0
"450",512.376953115852,1,1,0,0,0,2,"1",-90,0
"651",810.657122788344,1,1,0,0,0,3,"1",-90,0
"652",422.494863922405,1,1,0,0,0,3,"1",-90,0
"653",404.664011266522,1,1,0,0,0,3,"1",-90,0
"654",346.648161584802,1,1,0,0,0,3,"1",-90,0
"655",349.272723335589,1,1,0,0,0,3,"1",-90,0
"656",348.226987073208,1,1,0,0,0,3,"1",-90,0
"657",381.836509641438,1,1,0,0,0,3,"1",-90,0
"658",440.375898914126,1,1,0,0,0,3,"3",-90,90
"659",367.04755348076,1,1,0,0,0,3,"1",-90,0
"660",463.118914309209,1,1,0,0,0,3,"2",90,-90
"661",365.990619759728,1,1,0,0,0,3,"3",-90,90
"663",389.690046547036,1,1,0,0,0,3,"1",-90,0
"664",544.830831112485,1,1,0,0,0,3,"2",90,-90
"665",525.275352276929,1,1,0,0,0,3,"1",-90,0
"666",569.997933914069,1,1,0,0,0,3,"1",-90,0
"667",503.139179314926,1,1,0,0,0,3,"1",-90,0
"668",381.307957404075,1,1,0,0,0,3,"3",-90,90
"669",363.537284912461,1,1,0,0,0,3,"4",-90,-90
"670",398.599760821273,1,1,0,0,0,3,"1",-90,0
"671",425.941586132783,1,1,0,0,0,3,"1",-90,0
"672",487.573824134353,1,1,0,0,0,3,"1",-90,0
"673",682.254022151042,1,1,0,0,0,3,"4",-90,-90
"674",758.734365996002,1,1,0,0,0,3,"1",-90,0
"675",520.960646548179,1,1,0,0,0,3,"1",-90,0
"676",593.844129788616,1,1,0,0,0,3,"1",-90,0
"677",375.735764859356,1,1,0,0,0,3,"1",-90,0
"678",317.949165444182,1,1,0,0,0,3,"4",-90,-90
"679",297.670615546337,1,1,0,0,0,3,"4",-90,-90
"680",264.131520553457,1,1,0,0,0,3,"1",-90,0
"681",379.342063519832,1,1,0,0,0,3,"3",-90,90
"682",403.540223878312,1,1,0,0,0,3,"1",-90,0
"683",471.780107334519,1,1,0,0,0,3,"1",-90,0
"684",497.635861910079,1,1,0,0,0,3,"1",-90,0
"685",330.876613682184,1,1,0,0,0,3,"1",-90,0
"686",506.019084518131,1,1,0,0,0,3,"1",-90,0
"687",389.149458435691,1,1,0,0,0,3,"1",-90,0
"688",650.851398886396,1,1,0,0,0,3,"1",-90,0
"689",458.501935007172,1,1,0,0,0,3,"1",-90,0
"690",388.544348527963,1,1,0,0,0,3,"1",-90,0
"691",326.548361908509,1,1,0,0,0,3,"1",-90,0
"692",534.237275455259,1,1,0,0,0,3,"2",90,-90
"693",358.18898076577,1,1,0,0,0,3,"1",-90,0
"694",316.42624510556,1,1,0,0,0,3,"4",-90,-90
"696",644.906994676234,1,1,0,0,0,3,"1",-90,0
"697",326.729733264382,1,1,0,0,0,3,"3",-90,90
"698",520.350486433583,1,1,0,0,0,3,"1",-90,0
"699",438.580303748791,1,1,0,0,0,3,"1",-90,0
"700",380.011509088088,1,1,0,0,0,3,"1",-90,0
"901",564.080913924127,1,1,0,0,0,4,"1",-90,0
"902",487.671299042124,1,1,0,0,0,4,"4",-90,-90
"903",393.947062519142,1,1,0,0,0,4,"1",-90,0
"904",357.4363097134,1,1,0,0,0,4,"4",-90,-90
"905",373.162128327296,1,1,0,0,0,4,"1",-90,0
"906",327.664189890127,1,1,0,0,0,4,"1",-90,0
"907",322.89311038046,1,1,0,0,0,4,"1",-90,0
"909",602.112015586968,1,1,0,0,0,4,"1",-90,0
"910",639.949510512929,1,1,0,0,0,4,"1",-90,0
"911",482.172940309935,1,1,0,0,0,4,"1",-90,0
"912",414.629835993027,1,1,0,0,0,4,"1",-90,0
"913",498.195023320107,1,1,0,0,0,4,"2",90,-90
"914",337.107770188339,1,1,0,0,0,4,"3",-90,90
"915",337.140742170272,1,1,0,0,0,4,"1",-90,0
"916",408.12947816862,1,1,0,0,0,4,"1",-90,0
"917",399.068628525727,1,1,0,0,0,4,"1",-90,0
"918",359.186758435047,1,1,0,0,0,4,"1",-90,0
"919",440.910510586578,1,1,0,0,0,4,"1",-90,0
"920",372.85176416082,1,1,0,0,0,4,"1",-90,0
"921",355.338096367799,1,1,0,0,0,4,"1",-90,0
"922",414.724455586541,1,1,0,0,0,4,"3",-90,90
"923",338.853830708448,1,1,0,0,0,4,"3",-90,90
"924",348.577480224204,1,1,0,0,0,4,"1",-90,0
"925",450.571449542133,1,1,0,0,0,4,"2",90,-90
"926",404.055660433391,1,1,0,0,0,4,"1",-90,0
"927",425.57821125406,1,1,0,0,0,4,"1",-90,0
"928",437.382667484054,1,1,0,0,0,4,"1",-90,0
"929",355.924318288499,1,1,0,0,0,4,"1",-90,0
"930",375.184337364396,1,1,0,0,0,4,"3",-90,90
"931",289.148937472423,1,1,0,0,0,4,"4",-90,-90
"932",376.783917604032,1,1,0,0,0,4,"1",-90,0
"933",487.757115393424,1,1,0,0,0,4,"1",-90,0
"934",363.034151813162,1,1,0,0,0,4,"1",-90,0
"935",323.012116053104,1,1,0,0,0,4,"3",-90,90
"936",379.653214883163,1,1,0,0,0,4,"1",-90,0
"937",307.216047118443,1,1,0,0,0,4,"4",-90,-90
"938",461.127343305106,1,1,0,0,0,4,"1",-90,0
"939",418.278107413062,1,1,0,0,0,4,"1",-90,0
"940",513.655675144342,1,1,0,0,0,4,"4",-90,-90
"941",414.16573709467,1,1,0,0,0,4,"1",-90,0
"942",354.890252104166,1,1,0,0,0,4,"1",-90,0
"943",343.470756916999,1,1,0,0,0,4,"1",-90,0
"944",365.238387138847,1,1,0,0,0,4,"1",-90,0
"945",340.506100778204,1,1,0,0,0,4,"1",-90,0
"946",446.281430687057,1,1,0,0,0,4,"1",-90,0
"947",549.110876079044,1,1,0,0,0,4,"2",90,-90
"948",427.119953013687,1,1,0,0,0,4,"1",-90,0
"949",356.856283108206,1,1,0,0,0,4,"1",-90,0
"950",464.067899794214,1,1,0,0,0,4,"2",90,-90
"1036",437.246809141553,1,1,0,0,0,5,"1",-90,0
"1038",439.249032509671,1,1,0,0,0,5,"1",-90,0
"1039",497.945094423499,1,1,0,0,0,5,"1",-90,0
"1040",418.975615836607,1,1,0,0,0,5,"1",-90,0
"1041",708.111986918328,1,1,0,0,0,5,"1",-90,0
"1042",620.567651192876,1,1,0,0,0,5,"1",-90,0
"1043",552.79544303876,1,1,0,0,0,5,"1",-90,0
"1045",481.064056431196,1,1,0,0,0,5,"1",-90,0
"1046",547.048537864421,1,1,0,0,0,5,"1",-90,0
"1047",570.158188235533,1,1,0,0,0,5,"1",-90,0
"1048",449.59428172933,1,1,0,0,0,5,"1",-90,0
"1049",548.553386520669,1,1,0,0,0,5,"1",-90,0
"1050",501.930675694767,1,1,0,0,0,5,"1",-90,0
"1051",460.93731555904,1,1,0,0,0,5,"1",-90,0
"1052",440.667742903177,1,1,0,0,0,5,"1",-90,0
"1053",857.379407135216,1,1,0,0,0,5,"1",-90,0
"1054",447.363876296398,1,1,0,0,0,5,"1",-90,0
"1055",531.706817485678,1,1,0,0,0,5,"1",-90,0
"1056",548.108832702199,1,1,0,0,0,5,"1",-90,0
"1057",472.584299798959,1,1,0,0,0,5,"1",-90,0
"1058",583.488204685468,1,1,0,0,0,5,"1",-90,0
"1059",418.599101890821,1,1,0,0,0,5,"1",-90,0
"1060",689.118269773031,1,1,0,0,0,5,"1",-90,0
"1061",490.301108913312,1,1,0,0,0,5,"1",-90,0
"1063",499.976999244048,1,1,0,0,0,5,"1",-90,0
"1066",382.658971471411,1,1,0,0,0,5,"1",-90,0
"1068",577.020686439917,1,1,0,0,0,5,"1",-90,0
"1069",440.518653894627,1,1,0,0,0,5,"1",-90,0
"1070",644.828826021734,1,1,0,0,0,5,"1",-90,0
"1181",487.886445161438,1,1,0,0,0,5,"2",90,-90
"1182",676.768143513531,1,1,0,0,0,5,"2",90,-90
"1184",502.900673915939,1,1,0,0,0,5,"2",90,-90
"1206",699.670449986514,1,1,0,0,0,5,"3",-90,90
"1208",375.496107258637,1,1,0,0,0,5,"3",-90,90
"1209",452.333858580352,1,1,0,0,0,5,"3",-90,90
"1210",709.843839936449,1,1,0,0,0,5,"3",-90,90
"1231",271.876372704433,1,1,0,0,0,5,"4",-90,-90
"1232",536.651881890076,1,1,0,0,0,5,"4",-90,-90
"1233",538.647133131806,1,1,0,0,0,5,"4",-90,-90
"1234",257.864870864429,1,1,0,0,0,5,"4",-90,-90
"1235",563.671683535409,1,1,0,0,0,5,"4",-90,-90
"1286",386.211323241105,1,1,0,0,0,6,"1",-90,0
"1287",487.564438445795,1,1,0,0,0,6,"1",-90,0
"1288",435.427339566423,1,1,0,0,0,6,"1",-90,0
"1289",437.082447541275,1,1,0,0,0,6,"1",-90,0
"1290",323.598866069654,1,1,0,0,0,6,"1",-90,0
"1291",411.080134789999,1,1,0,0,0,6,"1",-90,0
"1292",328.388259356064,1,1,0,0,0,6,"1",-90,0
"1293",395.960226299923,1,1,0,0,0,6,"1",-90,0
"1294",380.390963314863,1,1,0,0,0,6,"1",-90,0
"1295",399.869587547819,1,1,0,0,0,6,"1",-90,0
"1296",428.052951017694,1,1,0,0,0,6,"1",-90,0
"1297",418.379959987362,1,1,0,0,0,6,"1",-90,0
"1298",420.768710186903,1,1,0,0,0,6,"1",-90,0
"1299",682.277574635344,1,1,0,0,0,6,"1",-90,0
"1300",298.11125428509,1,1,0,0,0,6,"1",-90,0
"1301",437.648173578517,1,1,0,0,0,6,"1",-90,0
"1302",367.305098900374,1,1,0,0,0,6,"1",-90,0
"1303",390.331050481388,1,1,0,0,0,6,"1",-90,0
"1304",447.2129015947,1,1,0,0,0,6,"1",-90,0
"1305",431.34438039113,1,1,0,0,0,6,"1",-90,0
"1306",408.410994529687,1,1,0,0,0,6,"1",-90,0
"1307",359.897593600495,1,1,0,0,0,6,"1",-90,0
"1308",361.505260238803,1,1,0,0,0,6,"1",-90,0
"1309",358.808959878051,1,1,0,0,0,6,"1",-90,0
"1310",710.821449711231,1,1,0,0,0,6,"1",-90,0
"1311",363.804402025827,1,1,0,0,0,6,"1",-90,0
"1312",426.45252413039,1,1,0,0,0,6,"1",-90,0
"1313",476.828405564839,1,1,0,0,0,6,"1",-90,0
"1314",389.525869968163,1,1,0,0,0,6,"1",-90,0
"1315",400.676378774724,1,1,0,0,0,6,"1",-90,0
"1316",420.67484818828,1,1,0,0,0,6,"1",-90,0
"1317",365.448138540129,1,1,0,0,0,6,"1",-90,0
"1318",406.100526472498,1,1,0,0,0,6,"1",-90,0
"1319",387.362690705626,1,1,0,0,0,6,"1",-90,0
"1320",506.259366015871,1,1,0,0,0,6,"1",-90,0
"1433",448.64214770576,1,1,0,0,0,6,"2",90,-90
"1435",554.307070366607,1,1,0,0,0,6,"2",90,-90
"1456",383.705282522978,1,1,0,0,0,6,"3",-90,90
"1457",450.098274079087,1,1,0,0,0,6,"3",-90,90
"1458",372.190274755374,1,1,0,0,0,6,"3",-90,90
"1459",490.991911940666,1,1,0,0,0,6,"3",-90,90
"1460",450.22716220772,1,1,0,0,0,6,"3",-90,90
"1482",267.398762098828,1,1,0,0,0,6,"4",-90,-90
"1483",373.688563521211,1,1,0,0,0,6,"4",-90,-90
"1484",307.6354146623,1,1,0,0,0,6,"4",-90,-90
"1485",319.090404123315,1,1,0,0,0,6,"4",-90,-90
"1536",499.810535560647,1,1,0,0,0,7,"1",-90,0
"1537",351.264449814758,1,1,0,0,0,7,"1",-90,0
"1538",510.339116472522,1,1,0,0,0,7,"1",-90,0
"1539",363.029113378616,1,1,0,0,0,7,"1",-90,0
"1540",509.936029829327,1,1,0,0,0,7,"1",-90,0
"1541",448.428303546697,1,1,0,0,0,7,"1",-90,0
"1542",383.631570535446,1,1,0,0,0,7,"1",-90,0
"1543",610.536252095927,1,1,0,0,0,7,"1",-90,0
"1544",443.123509120336,1,1,0,0,0,7,"1",-90,0
"1545",476.320268543744,1,1,0,0,0,7,"1",-90,0
"1546",387.649441949681,1,1,0,0,0,7,"1",-90,0
"1547",398.690945116706,1,1,0,0,0,7,"1",-90,0
"1548",424.399875151649,1,1,0,0,0,7,"1",-90,0
"1549",728.489054765485,1,1,0,0,0,7,"1",-90,0
"1550",390.396820510188,1,1,0,0,0,7,"1",-90,0
"1551",439.833607541816,1,1,0,0,0,7,"1",-90,0
"1552",453.885744795792,1,1,0,0,0,7,"1",-90,0
"1553",443.369886176535,1,1,0,0,0,7,"1",-90,0
"1554",559.872957845681,1,1,0,0,0,7,"1",-90,0
"1555",518.842487130931,1,1,0,0,0,7,"1",-90,0
"1556",501.37928434528,1,1,0,0,0,7,"1",-90,0
"1557",485.21316410797,1,1,0,0,0,7,"1",-90,0
"1558",456.088645968885,1,1,0,0,0,7,"1",-90,0
"1559",408.682472468492,1,1,0,0,0,7,"1",-90,0
"1560",442.064513153299,1,1,0,0,0,7,"1",-90,0
"1561",415.380439375051,1,1,0,0,0,7,"1",-90,0
"1562",586.182351845152,1,1,0,0,0,7,"1",-90,0
"1563",420.486121302951,1,1,0,0,0,7,"1",-90,0
"1564",398.007076463392,1,1,0,0,0,7,"1",-90,0
"1565",496.926142147283,1,1,0,0,0,7,"1",-90,0
"1566",527.469811074353,1,1,0,0,0,7,"1",-90,0
"1567",477.741100116067,1,1,0,0,0,7,"1",-90,0
"1568",442.627337791834,1,1,0,0,0,7,"1",-90,0
"1569",386.809387531526,1,1,0,0,0,7,"1",-90,0
"1570",412.307052359089,1,1,0,0,0,7,"1",-90,0
"1681",758.351084705089,1,1,0,0,0,7,"2",90,-90
"1682",493.276317861216,1,1,0,0,0,7,"2",90,-90
"1683",462.209031455006,1,1,0,0,0,7,"2",90,-90
"1684",439.590016227575,1,1,0,0,0,7,"2",90,-90
"1706",533.692643898968,1,1,0,0,0,7,"3",-90,90
"1707",487.365433652436,1,1,0,0,0,7,"3",-90,90
"1708",539.621424055112,1,1,0,0,0,7,"3",-90,90
"1709",408.069460167275,1,1,0,0,0,7,"3",-90,90
"1710",419.144865034709,1,1,0,0,0,7,"3",-90,90
"1731",358.818196431142,1,1,0,0,0,7,"4",-90,-90
"1732",412.427297087485,1,1,0,0,0,7,"4",-90,-90
"1733",690.142918962691,1,1,0,0,0,7,"4",-90,-90
"1734",714.216952039438,1,1,0,0,0,7,"4",-90,-90
"1735",386.170511822457,1,1,0,0,0,7,"4",-90,-90
"1786",407.401934422506,1,1,0,0,0,8,"1",-90,0
"1787",399.245775484241,1,1,0,0,0,8,"1",-90,0
"1788",408.646031709168,1,1,0,0,0,8,"1",-90,0
"1789",371.848013669185,1,1,0,0,0,8,"1",-90,0
"1790",376.774987231587,1,1,0,0,0,8,"1",-90,0
"1791",362.544342938868,1,1,0,0,0,8,"1",-90,0
"1792",493.919706270301,1,1,0,0,0,8,"1",-90,0
"1793",444.939595502667,1,1,0,0,0,8,"1",-90,0
"1794",403.70172174332,1,1,0,0,0,8,"1",-90,0
"1795",457.902713200925,1,1,0,0,0,8,"1",-90,0
"1796",466.855180691244,1,1,0,0,0,8,"1",-90,0
"1797",614.671122214185,1,1,0,0,0,8,"1",-90,0
"1798",449.90470965753,1,1,0,0,0,8,"1",-90,0
"1799",418.662332320835,1,1,0,0,0,8,"1",-90,0
"1800",387.409246790123,1,1,0,0,0,8,"1",-90,0
"1801",494.493193796031,1,1,0,0,0,8,"1",-90,0
"1802",507.341653745292,1,1,0,0,0,8,"1",-90,0
"1803",595.655004756267,1,1,0,0,0,8,"1",-90,0
"1804",401.458043867873,1,1,0,0,0,8,"1",-90,0
"1805",454.654680245952,1,1,0,0,0,8,"1",-90,0
"1806",467.315619343921,1,1,0,0,0,8,"1",-90,0
"1807",505.522732313078,1,1,0,0,0,8,"1",-90,0
"1808",428.495962093545,1,1,0,0,0,8,"1",-90,0
"1809",512.056296099799,1,1,0,0,0,8,"1",-90,0
"1810",385.53631525424,1,1,0,0,0,8,"1",-90,0
"1811",461.34090159137,1,1,0,0,0,8,"1",-90,0
"1812",431.348901322261,1,1,0,0,0,8,"1",-90,0
"1813",390.142619945727,1,1,0,0,0,8,"1",-90,0
"1814",504.671791375918,1,1,0,0,0,8,"1",-90,0
"1815",476.073544206883,1,1,0,0,0,8,"1",-90,0
"1816",472.257477517737,1,1,0,0,0,8,"1",-90,0
"1817",395.825447285363,1,1,0,0,0,8,"1",-90,0
"1818",424.351814170085,1,1,0,0,0,8,"1",-90,0
"1819",499.258606305391,1,1,0,0,0,8,"1",-90,0
"1820",490.478994156428,1,1,0,0,0,8,"1",-90,0
"1931",349.265164250071,1,1,0,0,0,8,"2",90,-90
"1932",354.453448479594,1,1,0,0,0,8,"2",90,-90
"1933",530.158866179057,1,1,0,0,0,8,"2",90,-90
"1934",519.502324555556,1,1,0,0,0,8,"2",90,-90
"1935",579.218030542415,1,1,0,0,0,8,"2",90,-90
"1956",457.348515867014,1,1,0,0,0,8,"3",-90,90
"1957",465.850509471195,1,1,0,0,0,8,"3",-90,90
"1958",460.673514577137,1,1,0,0,0,8,"3",-90,90
"1959",473.549164084931,1,1,0,0,0,8,"3",-90,90
"1960",481.951707065624,1,1,0,0,0,8,"3",-90,90
"1982",431.455094182878,1,1,0,0,0,8,"4",-90,-90
"1983",302.49610268809,1,1,0,0,0,8,"4",-90,-90
"1984",396.923510504594,1,1,0,0,0,8,"4",-90,-90
"1985",314.723151120046,1,1,0,0,0,8,"4",-90,-90
"2141",380.324570654553,1,1,0,0,0,9,"1",-90,0
"2142",337.996164384453,1,1,0,0,0,9,"1",-90,0
"2144",386.665905832154,1,1,0,0,0,9,"1",-90,0
"2145",338.625977842669,1,1,0,0,0,9,"1",-90,0
"2147",366.636286456688,1,1,0,0,0,9,"1",-90,0
"2149",595.532960441362,1,1,0,0,0,9,"1",-90,0
"2150",422.102172113514,1,1,0,0,0,9,"1",-90,0
"2151",505.475632760468,1,1,0,0,0,9,"1",-90,0
"2152",424.694477882724,1,1,0,0,0,9,"1",-90,0
"2153",421.698085772057,1,1,0,0,0,9,"1",-90,0
"2154",399.170070305451,1,1,0,0,0,9,"1",-90,0
"2155",374.750529254329,1,1,0,0,0,9,"1",-90,0
"2156",337.631701092288,1,1,0,0,0,9,"1",-90,0
"2157",520.0941792664,1,1,0,0,0,9,"1",-90,0
"2158",629.465468488238,1,1,0,0,0,9,"1",-90,0
"2159",441.724555639666,1,1,0,0,0,9,"1",-90,0
"2161",465.447332435126,1,1,0,0,0,9,"1",-90,0
"2162",507.413930535688,1,1,0,0,0,9,"1",-90,0
"2163",384.104206267186,1,1,0,0,0,9,"1",-90,0
"2164",387.997741487145,1,1,0,0,0,9,"1",-90,0
"2165",498.746636033046,1,1,0,0,0,9,"1",-90,0
"2166",368.14890452861,1,1,0,0,0,9,"1",-90,0
"2167",582.843451980383,1,1,0,0,0,9,"1",-90,0
"2168",484.167039750854,1,1,0,0,0,9,"1",-90,0
"2169",406.809410070024,1,1,0,0,0,9,"1",-90,0
"2170",376.707439642475,1,1,0,0,0,9,"1",-90,0
"2171",438.655085451728,1,1,0,0,0,9,"1",-90,0
"2172",504.191698912967,1,1,0,0,0,9,"1",-90,0
"2173",513.675591247724,1,1,0,0,0,9,"1",-90,0
"2174",391.874156454893,1,1,0,0,0,9,"1",-90,0
"2175",431.705472847293,1,1,0,0,0,9,"1",-90,0
"2196",638.236340207792,1,1,0,0,0,9,"2",90,-90
"2197",697.104783268076,1,1,0,0,0,9,"2",90,-90
"2198",558.00614546919,1,1,0,0,0,9,"2",90,-90
"2199",507.657070525169,1,1,0,0,0,9,"2",90,-90
"2200",514.222709087235,1,1,0,0,0,9,"2",90,-90
"2209",435.904496347454,1,1,0,0,0,9,"3",-90,90
"2210",315.580270617868,1,1,0,0,0,9,"3",-90,90
"2221",456.750220023519,1,1,0,0,0,9,"3",-90,90
"2224",865.480231253609,1,1,0,0,0,9,"3",-90,90
"2225",766.310357936567,1,1,0,0,0,9,"3",-90,90
"2246",389.768354424067,1,1,0,0,0,9,"4",-90,-90
"2247",309.955803423443,1,1,0,0,0,9,"4",-90,-90
"2248",363.670438522203,1,1,0,0,0,9,"4",-90,-90
"2249",386.29553197334,1,1,0,0,0,9,"4",-90,-90
"2250",409.616213526967,1,1,0,0,0,9,"4",-90,-90
"2391",380.928228046641,1,1,0,0,0,10,"1",-90,0
"2392",431.351239657814,1,1,0,0,0,10,"1",-90,0
"2393",696.482609185992,1,1,0,0,0,10,"1",-90,0
"2394",520.0413815982,1,1,0,0,0,10,"1",-90,0
"2396",436.629160965117,1,1,0,0,0,10,"1",-90,0
"2397",755.699169057365,1,1,0,0,0,10,"1",-90,0
"2399",389.603298789018,1,1,0,0,0,10,"1",-90,0
"2400",408.829815976937,1,1,0,0,0,10,"1",-90,0
"2401",432.48875588452,1,1,0,0,0,10,"1",-90,0
"2402",403.902163189402,1,1,0,0,0,10,"1",-90,0
"2403",353.803112605265,1,1,0,0,0,10,"1",-90,0
